idx,ref,rank,is_top1,is_oracle,entity_recall,cer,hotword_only_cer,total_score,asr_score,exact_score,phonetic_score,consensus_score,consensus_score_used,consensus_support,consensus_keywords,pred
3,此次以16700000000美元收购拓朗,10,False,False,1.0,0.1,1.0,0.0,-0.28369140625,0.0,0.0,0.0,0.0,0,,此次以16700000000美元收购脱囊
4,拓朗的主打产品是现场可编程门阵列芯片,1,True,True,1.0,0.0,0.0,1.0,-0.081298828125,0.0,0.0,0.0,0.0,0,,拓朗的主打产品是现场可编程门阵列芯片
4,拓朗的主打产品是现场可编程门阵列芯片,2,False,False,0.0,0.05555555555555555,0.5,0.5272727272727272,-0.13525390625,0.0,0.0,0.0,0.0,0,,拓廊的主打产品是现场可编程门阵列芯片
4,拓朗的主打产品是现场可编程门阵列芯片,3,False,False,1.0,0.05555555555555555,0.0,0.46310160427807484,-0.142578125,0.0,0.0,0.0,0.0,0,,拓朗的主打产品是现场可编成门阵列芯片
4,拓朗的主打产品是现场可编程门阵列芯片,4,False,False,0.0,0.05555555555555555,0.5,0.27593582887700535,-0.1639404296875,0.0,0.0,0.0,0.0,0,,拓郎的主打产品是现场可编程门阵列芯片
4,拓朗的主打产品是现场可编程门阵列芯片,5,False,False,1.0,0.05555555555555555,0.0,0.2641711229946524,-0.165283203125,0.0,0.0,0.0,0.0,0,,拓朗的主打产品是现场可编程门正列芯片
4,拓朗的主打产品是现场可编程门阵列芯片,6,False,False,1.0,0.05555555555555555,0.0,0.19144385026737967,-0.173583984375,0.0,0.0,0.0,0.0,0,,拓朗的主打产品是现场可编程门镇列芯片
4,拓朗的主打产品是现场可编程门阵列芯片,7,False,False,1.0,0.1111111111111111,0.0,0.10160427807486631,-0.183837890625,0.0,0.0,0.0,0.0,0,,拓朗的主打产品是现场可编程门镇裂芯片
4,拓朗的主打产品是现场可编程门阵列芯片,8,False,False,0.0,0.1111111111111111,0.5,0.047058823529411764,-0.1900634765625,0.0,0.0,0.0,0.0,0,,拓廊的主打产品是现场可编成门阵列芯片
4,拓朗的主打产品是现场可编程门阵列芯片,9,False,False,1.0,0.1111111111111111,0.0,0.0,-0.1954345703125,0.0,0.0,0.0,0.0,0,,拓朗的主打产品是现场可编程门震猎芯片
5,英特尔首席执行官布赖恩克尔扎尼奇在一份声明中说,1,True,True,0.0,0.08695652173913043,0.125,1.0,-0.093994140625,0.0,0.0,0.0,0.0,0,,英特尔首席执行官布莱恩克尔扎尼奇塞一份声明中说
5,英特尔首席执行官布赖恩克尔扎尼奇在一份声明中说,2,False,False,0.0,0.13043478260869565,0.25,0.784219001610306,-0.1103515625,0.0,0.0,0.0,0.0,0,,英特尔首席执行官布莱恩克尔扎尼齐塞一份声明中说
5,英特尔首席执行官布赖恩克尔扎尼奇在一份声明中说,3,False,False,0.0,0.08695652173913043,0.125,0.642512077294686,-0.12109375,0.0,0.0,0.0,0.0,0,,英特尔首席执行官布莱恩克尔扎尼奇赛一份声明中说
5,英特尔首席执行官布赖恩克尔扎尼奇在一份声明中说,4,False,False,0.0,0.13043478260869565,0.25,0.1706924315619968,-0.1568603515625,0.0,0.0,0.0,0.0,0,,英特尔首席执行官布莱恩科尔扎尼奇塞一份声明中说
5,英特尔首席执行官布赖恩克尔扎尼奇在一份声明中说,5,False,False,0.0,0.13043478260869565,0.25,0.001610305958132045,-0.169677734375,0.0,0.0,0.0,0.0,0,,英特尔首席执行官布莱恩克尔扎尼齐赛一份声明中说
5,英特尔首席执行官布赖恩克尔扎尼奇在一份声明中说,6,False,False,0.0,0.17391304347826086,0.375,0.0,-0.1697998046875,0.0,0.0,0.0,0.0,0,,英特尔首席执行官布莱恩科尔扎尼齐塞一份声明中说
6,合并拓朗之后将推出新的产品,1,True,True,0.0,0.07692307692307693,0.5,1.0,-0.00864410400390625,0.0,0.0,0.0,0.0,0,,合并特朗之后将推出新的产品
6,合并拓朗之后将推出新的产品,2,False,False,0.0,0.15384615384615385,1.0,0.2824481711911477,-0.262939453125,0.0,0.0,0.0,0.0,0,,合并特兰之后将推出新的产品
6,合并拓朗之后将推出新的产品,3,False,False,0.0,0.15384615384615385,0.5,0.24800327226539795,-0.275146484375,0.0,0.0,0.0,0.0,0,,和并特朗之后将推出新的产品
6,合并拓朗之后将推出新的产品,4,False,False,0.0,0.15384615384615385,1.0,0.13777959570299886,-0.314208984375,0.0,0.0,0.0,0.0,0,,合并特览之后将推出新的产品
6,合并拓朗之后将推出新的产品,5,False,False,0.0,0.15384615384615385,1.0,0.005511183828119955,-0.361083984375,0.0,0.0,0.0,0.0,0,,合并测量之后将推出新的产品
6,合并拓朗之后将推出新的产品,6,False,False,0.0,0.15384615384615385,0.5,0.0,-0.363037109375,0.0,0.0,0.0,0.0,0,,合并特朗之后将推出新产品
7,高德纳咨询公司分析师马克黄说,1,True,False,1.0,0.07142857142857142,0.0,1.0,-0.0662841796875,0.0,0.0,0.0,0.0,0,,高德纳思询公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,2,False,False,1.0,0.14285714285714285,0.0,0.7201917315757939,-0.123291015625,0.0,0.0,0.0,0.0,0,,高德纳思寻公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,3,False,False,1.0,0.14285714285714285,0.0,0.4475733972438586,-0.1788330078125,0.0,0.0,0.0,0.0,0,,高德纳思讯公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,4,False,False,1.0,0.14285714285714285,0.0,0.34811264230077893,-0.1990966796875,0.0,0.0,0.0,0.0,0,,高德纳斯群公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,5,False,False,0.0,0.14285714285714285,0.3333333333333333,0.3157579388855602,-0.2056884765625,0.0,0.0,0.0,0.0,0,,高德纳思询公司分析师马克皇说
7,高德纳咨询公司分析师马克黄说,6,False,False,1.0,0.14285714285714285,0.0,0.2893948472139005,-0.2110595703125,0.0,0.0,0.0,0.0,0,,高德纳斯星公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,7,False,False,1.0,0.14285714285714285,0.0,0.14559616536848413,-0.2403564453125,0.0,0.0,0.0,0.0,0,,高德纳思想公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,8,False,True,1.0,0.0,0.0,0.14379868184541642,-0.24072265625,0.0,0.0,0.0,0.0,0,,高德纳咨询公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,9,False,False,1.0,0.14285714285714285,0.0,0.07189934092270821,-0.25537109375,0.0,0.0,0.0,0.0,0,,高德纳斯寻公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,10,False,False,1.0,0.14285714285714285,0.0,0.0347513481126423,-0.262939453125,0.0,0.0,0.0,0.0,0,,高德纳思群公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,11,False,False,1.0,0.14285714285714285,0.0,0.02156980227681246,-0.265625,0.0,0.0,0.0,0.0,0,,高德纳斯巡公司分析师马克黄说
7,高德纳咨询公司分析师马克黄说,12,False,False,0.0,0.21428571428571427,0.3333333333333333,0.011983223487118035,-0.267578125,0.0,0.0,0.0,0.0,0,,高德纳思寻公司分析师马克皇说
7,高德纳咨询公司分析师马克黄说,13,False,False,1.0,0.14285714285714285,0.0,0.0,-0.27001953125,0.0,0.0,0.0,0.0,0,,高德纳思巡公司分析师马克黄说
8,中国游戏公司纷纷忙着退市,1,True,True,1.0,0.0,0.0,1.0,-0.054901123046875,0.0,0.0,0.0,0.0,0,,中国游戏公司纷纷忙着退市
8,中国游戏公司纷纷忙着退市,2,False,False,1.0,0.08333333333333333,0.0,0.0,-0.06805419921875,0.0,0.0,0.0,0.0,0,,中国游戏公司纷纷忙著退市
9,巨人网络盛大游戏以及完美世界均已选择了私有化,1,True,True,1.0,0.0,0.0,1.0,-0.052215576171875,0.0,0.0,0.0,0.0,0,,巨人网络盛大游戏以及完美世界均已选择了私有化
9,巨人网络盛大游戏以及完美世界均已选择了私有化,2,False,False,0.0,0.045454545454545456,0.25,0.9545106056733964,-0.057647705078125,0.0,0.0,0.0,0.0,0,,巨人网络圣大游戏以及完美世界均已选择了私有化
9,巨人网络盛大游戏以及完美世界均已选择了私有化,3,False,False,0.0,0.045454545454545456,0.25,0.23920265780730898,-0.14306640625,0.0,0.0,0.0,0.0,0,,巨人网络胜大游戏以及完美世界均已选择了私有化
9,巨人网络盛大游戏以及完美世界均已选择了私有化,4,False,False,0.0,0.09090909090909091,0.25,0.004088934321492461,-0.171142578125,0.0,0.0,0.0,0.0,0,,巨人网络圣大游戏以及完美世界均以选择了私有化
9,巨人网络盛大游戏以及完美世界均已选择了私有化,5,False,False,1.0,0.045454545454545456,0.0,0.0,-0.171630859375,0.0,0.0,0.0,0.0,0,,巨人网络盛大游戏以及完美世界均以选择了私有化
10,北京商报讯记者王晔君日前,1,True,False,0.0,0.16666666666666666,0.6666666666666666,1.0,-0.179931640625,0.0,0.0,0.0,0.0,0,,北京商报讯记者王业军日前
10,北京商报讯记者王晔君日前,2,False,False,0.0,0.16666666666666666,0.6666666666666666,0.7924242424242425,-0.21337890625,0.0,0.0,0.0,0.0,0,,北京商报讯记者王叶军日前
10,北京商报讯记者王晔君日前,3,False,False,0.0,0.16666666666666666,0.6666666666666666,0.7871212121212121,-0.2142333984375,0.0,0.0,0.0,0.0,0,,北京商报讯记者王烨军日前
10,北京商报讯记者王晔君日前,4,False,True,0.0,0.08333333333333333,0.3333333333333333,0.5227272727272727,-0.2568359375,0.0,0.0,0.0,0.0,0,,北京商报讯记者王烨君日前
10,北京商报讯记者王晔君日前,5,False,False,0.0,0.08333333333333333,0.3333333333333333,0.41363636363636364,-0.2744140625,0.0,0.0,0.0,0.0,0,,北京商报讯记者王燕君日前
10,北京商报讯记者王晔君日前,6,False,False,0.0,0.08333333333333333,0.3333333333333333,0.3575757575757576,-0.283447265625,0.0,0.0,0.0,0.0,0,,北京商报讯记者王彦君日前
10,北京商报讯记者王晔君日前,7,False,False,0.0,0.16666666666666666,0.6666666666666666,0.33636363636363636,-0.286865234375,0.0,0.0,0.0,0.0,0,,北京商报讯记者王耶军日前
10,北京商报讯记者王晔君日前,8,False,False,0.0,0.16666666666666666,0.6666666666666666,0.1984848484848485,-0.30908203125,0.0,0.0,0.0,0.0,0,,北京商报讯记者王夜军日前
10,北京商报讯记者王晔君日前,9,False,False,0.0,0.25,0.6666666666666666,0.16666666666666666,-0.314208984375,0.0,0.0,0.0,0.0,0,,北京商报宣记者王业军日前
10,北京商报讯记者王晔君日前,10,False,False,0.0,0.16666666666666666,0.6666666666666666,0.1606060606060606,-0.315185546875,0.0,0.0,0.0,0.0,0,,北京商报讯记者王雁军日前
10,北京商报讯记者王晔君日前,11,False,False,0.0,0.16666666666666666,0.6666666666666666,0.10151515151515152,-0.32470703125,0.0,0.0,0.0,0.0,0,,北京商报讯记者王烨钧日前
10,北京商报讯记者王晔君日前,12,False,False,0.0,0.16666666666666666,0.6666666666666666,0.03787878787878788,-0.3349609375,0.0,0.0,0.0,0.0,0,,北京商报讯记者王彦均日前
10,北京商报讯记者王晔君日前,13,False,False,0.0,0.08333333333333333,0.3333333333333333,0.0,-0.341064453125,0.0,0.0,0.0,0.0,0,,北京商报讯记者王叶君日前
11,北京商报讯记者王晔君日前,1,True,False,0.0,0.16666666666666666,0.6666666666666666,1.0,-0.238037109375,0.0,0.0,0.0,0.0,0,,北京商报讯记者王业军日前
11,北京商报讯记者王晔君日前,2,False,False,0.0,0.16666666666666666,0.6666666666666666,0.8102466793168881,-0.262451171875,0.0,0.0,0.0,0.0,0,,北京商报讯记者王叶军日前
11,北京商报讯记者王晔君日前,3,False,False,0.0,0.16666666666666666,0.6666666666666666,0.540796963946869,-0.297119140625,0.0,0.0,0.0,0.0,0,,北京商报讯记者王烨军日前
11,北京商报讯记者王晔君日前,4,False,False,0.0,0.25,0.6666666666666666,0.48956356736242884,-0.3037109375,0.0,0.0,0.0,0.0,0,,北京商报宣记者王业军日前
11,北京商报讯记者王晔君日前,5,False,True,0.0,0.08333333333333333,0.3333333333333333,0.47248576850094876,-0.305908203125,0.0,0.0,0.0,0.0,0,,北京商报讯记者王彦君日前
11,北京商报讯记者王晔君日前,6,False,False,0.0,0.25,0.6666666666666666,0.41366223908918404,-0.3134765625,0.0,0.0,0.0,0.0,0,,北京商报训记者王业军日前
11,北京商报讯记者王晔君日前,7,False,False,0.0,0.08333333333333333,0.3333333333333333,0.4079696394686907,-0.314208984375,0.0,0.0,0.0,0.0,0,,北京商报讯记者王烨君日前
11,北京商报讯记者王晔君日前,8,False,False,0.0,0.25,0.6666666666666666,0.3927893738140417,-0.316162109375,0.0,0.0,0.0,0.0,0,,北京商报宣记者王叶军日前
11,北京商报讯记者王晔君日前,9,False,False,0.0,0.16666666666666666,0.6666666666666666,0.29791271347248577,-0.328369140625,0.0,0.0,0.0,0.0,0,,北京商报讯记者王烨钧日前
11,北京商报讯记者王晔君日前,10,False,False,0.0,0.25,0.6666666666666666,0.23719165085388993,-0.336181640625,0.0,0.0,0.0,0.0,0,,北京商报训记者王叶军日前
11,北京商报讯记者王晔君日前,11,False,False,0.0,0.08333333333333333,0.3333333333333333,0.10436432637571158,-0.353271484375,0.0,0.0,0.0,0.0,0,,北京商报讯记者王燕君日前
11,北京商报讯记者王晔君日前,12,False,False,0.0,0.08333333333333333,0.3333333333333333,0.08349146110056926,-0.35595703125,0.0,0.0,0.0,0.0,0,,北京商报讯记者王叶君日前
11,北京商报讯记者王晔君日前,13,False,False,0.0,0.16666666666666666,0.3333333333333333,0.0,-0.36669921875,0.0,0.0,0.0,0.0,0,,北京商报宣记者王彦君日前
12,美国东卡罗莱纳大学和维克森林大学的研究者认为,1,True,True,1.0,0.0,0.0,1.0,-0.03082275390625,0.0,0.0,0.0,0.0,0,,美国东卡罗莱纳大学和维克森林大学的研究者认为
12,美国东卡罗莱纳大学和维克森林大学的研究者认为,2,False,False,1.0,0.045454545454545456,0.0,0.6820221358061621,-0.095703125,0.0,0.0,0.0,0.0,0,,美国东卡罗来纳大学和维克森林大学的研究者认为
12,美国东卡罗莱纳大学和维克森林大学的研究者认为,3,False,False,0.0,0.045454545454545456,0.16666666666666666,0.34041280287167214,-0.1654052734375,0.0,0.0,0.0,0.0,0,,美国东卡罗莱纳大学和韦克森林大学的研究者认为
12,美国东卡罗莱纳大学和维克森林大学的研究者认为,4,False,False,1.0,0.045454545454545456,0.0,0.3087047562069997,-0.171875,0.0,0.0,0.0,0.0,0,,美国冬卡罗莱纳大学和维克森林大学的研究者认为
12,美国东卡罗莱纳大学和维克森林大学的研究者认为,5,False,False,0.0,0.09090909090909091,0.16666666666666666,0.009572240502542627,-0.23291015625,0.0,0.0,0.0,0.0,0,,美国东卡罗来纳大学和韦克森林大学的研究者认为
12,美国东卡罗莱纳大学和维克森林大学的研究者认为,6,False,False,1.0,0.045454545454545456,0.0,0.004786120251271313,-0.23388671875,0.0,0.0,0.0,0.0,0,,美国东卡罗莱那大学和维克森林大学的研究者认为
12,美国东卡罗莱纳大学和维克森林大学的研究者认为,7,False,False,1.0,0.045454545454545456,0.0,0.0,-0.23486328125,0.0,0.0,0.0,0.0,0,,美国东卡罗莱娜大学和维克森林大学的研究者认为
13,影片将在2015年1月在慕尼黑正式开机,1,True,True,1.0,0.0,0.0,1.0,-0.07183837890625,0.0,0.0,0.0,0.0,0,,影片将在2015年1月在慕尼黑正式开机
13,影片将在2015年1月在慕尼黑正式开机,2,False,False,1.0,0.05263157894736842,0.0,0.2074074074074074,-0.26123046875,0.0,0.0,0.0,0.0,0,,影片将于2015年1月在慕尼黑正式开机
13,影片将在2015年1月在慕尼黑正式开机,3,False,False,1.0,0.10526315789473684,1.0,0.0,-0.310791015625,0.0,0.0,0.0,0.0,0,,影片将在2015年1月3日在慕尼黑正式开机
14,好莱坞当红明星之前曾被盛传将扮演斯诺登,1,True,True,1.0,0.0,0.0,1.0,-0.00629425048828125,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传将扮演斯诺登
14,好莱坞当红明星之前曾被盛传将扮演斯诺登,2,False,False,1.0,0.05263157894736842,0.0,0.30443440058156074,-0.1741943359375,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传将扮演思诺登
14,好莱坞当红明星之前曾被盛传将扮演斯诺登,3,False,False,1.0,0.05263157894736842,0.0,0.28622902114478965,-0.1785888671875,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传将扮演司诺登
14,好莱坞当红明星之前曾被盛传将扮演斯诺登,4,False,False,1.0,0.05263157894736842,0.0,0.2078447485698031,-0.197509765625,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传将扮演斯诺灯
14,好莱坞当红明星之前曾被盛传将扮演斯诺登,5,False,False,1.0,0.05263157894736842,0.0,0.18508802427383925,-0.2030029296875,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传江扮演斯诺登
14,好莱坞当红明星之前曾被盛传将扮演斯诺登,6,False,False,1.0,0.05263157894736842,0.0,0.14513733050981384,-0.212646484375,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传姜扮演斯诺登
14,好莱坞当红明星之前曾被盛传将扮演斯诺登,7,False,False,1.0,0.15789473684210525,0.0,0.11428932646417396,-0.2200927734375,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传江半眼斯诺登
14,好莱坞当红明星之前曾被盛传将扮演斯诺登,8,False,False,1.0,0.05263157894736842,0.0,0.04146780871708967,-0.2376708984375,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传僵扮演斯诺登
14,好莱坞当红明星之前曾被盛传将扮演斯诺登,9,False,False,1.0,0.05263157894736842,0.0,0.0,-0.2476806640625,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传将扮演斯洛登
15,好莱坞当红明星之前曾被盛传将扮演斯诺登,1,True,True,1.0,0.0,0.0,1.0,-0.0054168701171875,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传将扮演斯诺登
15,好莱坞当红明星之前曾被盛传将扮演斯诺登,2,False,False,1.0,0.05263157894736842,0.0,0.23385612252411458,-0.1641845703125,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传将扮演斯诺灯
15,好莱坞当红明星之前曾被盛传将扮演斯诺登,3,False,False,1.0,0.05263157894736842,0.0,0.016493630807746115,-0.209228515625,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传将扮演司诺登
15,好莱坞当红明星之前曾被盛传将扮演斯诺登,4,False,False,1.0,0.05263157894736842,0.0,0.0,-0.212646484375,0.0,0.0,0.0,0.0,0,,好莱坞当红明星之前曾被盛传将扮演思诺登
16,对于姊弟恋也不排斥,1,True,True,0.0,0.2222222222222222,0.6666666666666666,1.0,-0.0390625,0.0,0.0,0.0,0.0,0,,对于死地恋也不排斥
16,对于姊弟恋也不排斥,2,False,False,0.0,0.3333333333333333,1.0,0.3553623188405797,-0.310546875,0.0,0.0,0.0,0.0,0,,对于死地链也不排斥
16,对于姊弟恋也不排斥,3,False,False,0.0,0.3333333333333333,1.0,0.34840579710144925,-0.3134765625,0.0,0.0,0.0,0.0,0,,对于死地裂也不排斥
16,对于姊弟恋也不排斥,4,False,False,0.0,0.2222222222222222,0.6666666666666666,0.04869565217391304,-0.439697265625,0.0,0.0,0.0,0.0,0,,对于此地恋也不排斥
16,对于姊弟恋也不排斥,5,False,False,0.0,0.3333333333333333,1.0,0.0,-0.460205078125,0.0,0.0,0.0,0.0,0,,对于死地猎也不排斥
17,许玮宁最近到法国工作,1,True,False,0.0,0.2,0.6,1.0,-0.1319580078125,0.0,0.0,0.0,0.0,0,,徐伟宁最近到法国工作
17,许玮宁最近到法国工作,2,False,False,0.0,0.2,0.6,0.5098759761139182,-0.26220703125,0.0,0.0,0.0,0.0,0,,徐维宁最近到法国工作
17,许玮宁最近到法国工作,3,False,False,0.0,0.2,0.6,0.47955902618282037,-0.270263671875,0.0,0.0,0.0,0.0,0,,徐韦宁最近到法国工作
17,许玮宁最近到法国工作,4,False,True,0.0,0.1,0.2,0.2829581993569132,-0.322509765625,0.0,0.0,0.0,0.0,0,,徐玮宁最近到法国工作
17,许玮宁最近到法国工作,5,False,False,0.0,0.2,0.6,0.16169039963252183,-0.354736328125,0.0,0.0,0.0,0.0,0,,虚伪宁最近到法国工作
17,许玮宁最近到法国工作,6,False,False,0.0,0.1,0.4,0.018373909049150206,-0.392822265625,0.0,0.0,0.0,0.0,0,,许伟宁最近到法国工作
17,许玮宁最近到法国工作,7,False,False,0.0,0.2,0.6,0.0,-0.397705078125,0.0,0.0,0.0,0.0,0,,徐惟宁最近到法国工作
18,阮经天和许玮宁交往八年屡传婚讯,1,True,False,0.0,0.3333333333333333,0.6,1.0,-0.1556396484375,0.0,0.0,0.0,0.0,0,,阮经天和徐伟宁交往八年旅船婚训
18,阮经天和许玮宁交往八年屡传婚讯,2,False,False,0.0,0.4,0.6,0.9307692307692308,-0.1578369140625,0.0,0.0,0.0,0.0,0,,阮晶天和徐伟宁交往八年旅船婚训
18,阮经天和许玮宁交往八年屡传婚讯,3,False,False,0.0,0.3333333333333333,0.6,0.9076923076923077,-0.1585693359375,0.0,0.0,0.0,0.0,0,,阮晶天和徐伟宁交往八年旅船婚讯
